-0.000644	-0.0192	0.026
-0.00064	-0.0184	0.026
-0.000636	-0.0168	0.032
-0.000632	-0.016	0.034
-0.000628	-0.0184	0.038
-0.000624	-0.0168	0.04
-0.00062	-0.0152	0.046
-0.000616	-0.016	0.046
-0.000612	-0.0136	0.054
-0.000608	-0.0152	0.054
-0.000604	-0.0128	0.06
-0.0006	-0.0136	0.06
-0.000596	-0.012	0.0659
-0.000592	-0.012	0.0659
-0.000588	-0.0112	0.07
-0.000584	-0.0112	0.07
-0.00058	-0.0088	0.078
-0.000576	-0.0104	0.078
-0.000572	-0.0088	0.0799
-0.000568	-0.0088	0.0819
-0.000564	-0.0072	0.086
-0.00056	-0.0056	0.086
-0.000556	-0.008	0.09
-0.000552	-0.0064	0.09
-0.000548	-0.0048	0.092
-0.000544	-0.0056	0.092
-0.00054	-0.0024	0.094
-0.000536	-0.004	0.094
-0.000532	-0.0016	0.096
-0.000528	-0.0016	0.094
-0.000524	-0.0008	0.098
-0.00052	-0.0008	0.098
-0.000516	0.0016	0.1
-0.000512	0.0016	0.1
-0.000508	0.0024	0.098
-0.000504	0.0032	0.102
-0.0005	0.004	0.098
-0.000496	0.0048	0.098
-0.000492	0.0056	0.098
-0.000488	0.0056	0.098
-0.000484	0.008	0.098
-0.00048	0.0064	0.098
-0.000476	0.0088	0.096
-0.000472	0.0088	0.096
-0.000468	0.0104	0.094
-0.000464	0.0096	0.092
-0.00046	0.012	0.09
-0.000456	0.0104	0.09
-0.000452	0.012	0.086
-0.000448	0.0112	0.086
-0.000444	0.0128	0.0819
-0.00044	0.0112	0.0819
-0.000436	0.0144	0.078
-0.000432	0.0136	0.0759
-0.000428	0.0152	0.072
-0.000424	0.0144	0.072
-0.00042	0.016	0.0659
-0.000416	0.0152	0.0659
-0.000412	0.0168	0.062
-0.000408	0.0168	0.062
-0.000404	0.016	0.056
-0.0004	0.016	0.054
-0.000396	0.0176	0.05
-0.000392	0.0176	0.05
-0.000388	0.0168	0.046
-0.000384	0.0168	0.042
-0.00038	0.0176	0.038
-0.000376	0.0168	0.036
-0.000372	0.0184	0.03
-0.000368	0.0176	0.028
-0.000364	0.0184	0.022
-0.00036	0.0176	0.022
-0.000356	0.0192	0.016
-0.000352	0.0184	0.014
-0.000348	0.0176	0.008
-0.000344	0.0168	0.006
-0.00034	0.0184	0
-0.000336	0.0176	-0.004
-0.000332	0.0176	-0.008
-0.000328	0.0176	-0.008
-0.000324	0.016	-0.016
-0.00032	0.0176	-0.018
-0.000316	0.016	-0.024
-0.000312	0.0168	-0.024
-0.000308	0.0144	-0.032
-0.000304	0.0168	-0.032
-0.0003	0.0144	-0.04
-0.000296	0.0152	-0.04
-0.000292	0.0136	-0.046
-0.000288	0.0144	-0.048
-0.000284	0.012	-0.052
-0.00028	0.0128	-0.052
-0.000276	0.012	-0.06
-0.000272	0.012	-0.06
-0.000268	0.0104	-0.064
-0.000264	0.0112	-0.0659
-0.00026	0.0096	-0.07
-0.000256	0.0096	-0.072
-0.000252	0.008	-0.0759
-0.000248	0.0072	-0.0759
-0.000244	0.0088	-0.084
-0.00024	0.008	-0.0819
-0.000236	0.0064	-0.084
-0.000232	0.0064	-0.086
-0.000228	0.004	-0.09
-0.000224	0.0048	-0.09
-0.00022	0.0024	-0.092
-0.000216	0.004	-0.092
-0.000212	0.0016	-0.094
-0.000208	0.0016	-0.096
-0.000204	-0.0008	-0.098
-0.0002	-0.0008	-0.098
-0.000196	-0.0024	-0.1
-0.000192	-0.0008	-0.1
-0.000188	-0.0024	-0.102
-0.000184	-0.0024	-0.102
-0.00018	-0.0056	-0.1
-0.000176	-0.004	-0.1
-0.000172	-0.0056	-0.104
-0.000168	-0.0056	-0.1
-0.000164	-0.008	-0.102
-0.00016	-0.0072	-0.1
-0.000156	-0.0088	-0.1
-0.000152	-0.008	-0.1
-0.000148	-0.0104	-0.098
-0.000144	-0.0096	-0.098
-0.00014	-0.012	-0.096
-0.000136	-0.0104	-0.096
-0.000132	-0.0128	-0.092
-0.000128	-0.0136	-0.094
-0.000124	-0.0128	-0.09
-0.00012	-0.0136	-0.09
-0.000116	-0.0152	-0.086
-0.000112	-0.0144	-0.086
-0.000108	-0.0152	-0.0819
-0.000104	-0.0152	-0.084
-0.0001	-0.0168	-0.078
-0.000096	-0.016	-0.078
-0.000092	-0.0176	-0.074
-0.000088	-0.0176	-0.072
-0.000084	-0.0168	-0.0659
-0.00008	-0.0176	-0.0659
-0.000076	-0.0192	-0.06
-0.000072	-0.0184	-0.06
-0.000068	-0.02	-0.056
-0.000064	-0.0184	-0.054
-0.00006	-0.02	-0.05
-0.000056	-0.0192	-0.048
-0.000052	-0.0208	-0.044
-0.000048	-0.0208	-0.04
-0.000044	-0.0192	-0.034
-0.00004	-0.0184	-0.034
-0.000036	-0.0216	-0.028
-0.000032	-0.02	-0.026
-0.000028	-0.0216	-0.02
-0.000024	-0.0192	-0.018
-0.00002	-0.0216	-0.012
-0.000016	-0.02	-0.012
-0.000012	-0.0208	-0.004
-0.000008	-0.0192	-0.004
-0.000004	-0.0208	0.004
0	-0.02	0.006
0.000004	-0.0184	0.01
0.000008	-0.02	0.012
0.000012	-0.0184	0.018
0.000016	-0.0184	0.022
0.00002	-0.0176	0.026
0.000024	-0.0184	0.026
0.000028	-0.016	0.034
0.000032	-0.0176	0.036
0.000036	-0.0152	0.042
0.00004	-0.0168	0.042
0.000044	-0.0152	0.048
0.000048	-0.0152	0.048
0.000052	-0.0144	0.054
0.000056	-0.0144	0.054
0.00006	-0.0136	0.06
0.000064	-0.0136	0.06
0.000068	-0.012	0.064
0.000072	-0.0128	0.0659
0.000076	-0.0112	0.072
0.00008	-0.012	0.072
0.000084	-0.0096	0.0759
0.000088	-0.0104	0.0759
0.000092	-0.008	0.0819
0.000096	-0.0088	0.0799
0.0001	-0.008	0.086
0.000104	-0.008	0.086
0.000108	-0.0056	0.09
0.000112	-0.0064	0.0879
0.000116	-0.004	0.092
0.00012	-0.0048	0.09
0.000124	-0.0032	0.094
0.000128	-0.004	0.094
0.000132	-0.0016	0.098
0.000136	-0.0024	0.096
0.00014	-0.0008	0.098
0.000144	-0.0008	0.098
0.000148	0.0016	0.096
0.000152	0.0016	0.098
0.000156	0.0032	0.102
0.00016	0.004	0.098
0.000164	0.0048	0.1
0.000168	0.0072	0.1
0.000172	0.004	0.096
0.000176	0.0056	0.098
0.00018	0.008	0.096
0.000184	0.0072	0.096
0.000188	0.0088	0.094
0.000192	0.0072	0.094
0.000196	0.0096	0.092
0.0002	0.0096	0.094
0.000204	0.0112	0.09
0.000208	0.0112	0.09
0.000212	0.0128	0.086
0.000216	0.0112	0.086
0.00022	0.0128	0.0819
0.000224	0.0128	0.0819
0.000228	0.0152	0.078
0.000232	0.0128	0.078
0.000236	0.0144	0.074
0.00024	0.0152	0.072
0.000244	0.0136	0.0659
0.000248	0.0152	0.0659
0.000252	0.0168	0.06
0.000256	0.016	0.06
0.00026	0.0168	0.054
0.000264	0.0176	0.054
0.000268	0.0168	0.048
0.000272	0.0176	0.048
0.000276	0.0176	0.042
0.00028	0.0184	0.04
0.000284	0.0168	0.034
0.000288	0.0176	0.034
0.000292	0.0176	0.026
0.000296	0.0168	0.026
0.0003	0.0184	0.022
0.000304	0.0184	0.022
0.000308	0.0168	0.014
0.000312	0.0184	0.012
0.000316	0.0168	0.006
0.00032	0.0176	0.006
0.000324	0.0168	-0.004
0.000328	0.0176	-0.004
0.000332	0.016	-0.012
0.000336	0.016	-0.01
0.00034	0.0176	-0.018
0.000344	0.0168	-0.02
0.000348	0.0152	-0.024
0.000352	0.016	-0.028
0.000356	0.0152	-0.034
0.00036	0.0144	-0.034
0.000364	0.0152	-0.04
0.000368	0.0144	-0.042
0.000372	0.0136	-0.048
0.000376	0.0144	-0.046
0.00038	0.0128	-0.054
0.000384	0.0128	-0.056
0.000388	0.012	-0.06
0.000392	0.012	-0.06
0.000396	0.0104	-0.0659
0.0004	0.0112	-0.0659
0.000404	0.0096	-0.07
0.000408	0.0096	-0.072
0.000412	0.008	-0.0759
0.000416	0.008	-0.078
0.00042	0.0072	-0.0799
0.000424	0.008	-0.0819
0.000428	0.0056	-0.086
0.000432	0.0048	-0.086
0.000436	0.0064	-0.09
0.00044	0.0048	-0.09
0.000444	0.0024	-0.094
0.000448	0.0016	-0.094
0.000452	0.0032	-0.096
0.000456	0.0016	-0.098
0.00046	-0.0008	-0.096
0.000464	-0.0008	-0.098
0.000468	-0.0016	-0.1
0.000472	-0.0016	-0.1
0.000476	-0.004	-0.1
0.00048	-0.0032	-0.1
0.000484	-0.0048	-0.1
0.000488	-0.0048	-0.102
0.000492	-0.0064	-0.1
0.000496	-0.008	-0.102
0.0005	-0.0064	-0.1
0.000504	-0.0072	-0.1
0.000508	-0.008	-0.102
0.000512	-0.0088	-0.1
0.000516	-0.0104	-0.098
0.00052	-0.0096	-0.098
0.000524	-0.0112	-0.096
0.000528	-0.0112	-0.096
0.000532	-0.0128	-0.094
0.000536	-0.0112	-0.094
0.00054	-0.0136	-0.09
0.000544	-0.0136	-0.09
0.000548	-0.0152	-0.086
0.000552	-0.0144	-0.086
0.000556	-0.0168	-0.0819
0.00056	-0.0152	-0.0819
0.000564	-0.0184	-0.0759
0.000568	-0.0176	-0.0759
0.000572	-0.016	-0.072
0.000576	-0.0176	-0.072
0.00058	-0.0184	-0.068
0.000584	-0.0176	-0.0659
0.000588	-0.02	-0.06
0.000592	-0.0184	-0.06
0.000596	-0.0192	-0.054
0.0006	-0.0192	-0.054
0.000604	-0.02	-0.048
0.000608	-0.02	-0.046
0.000612	-0.0208	-0.04
0.000616	-0.02	-0.04
0.00062	-0.0216	-0.034
0.000624	-0.02	-0.034
0.000628	-0.0216	-0.026
0.000632	-0.02	-0.024
0.000636	-0.0208	-0.02
0.00064	-0.02	-0.018
0.000644	-0.0216	-0.01
0.000648	-0.0208	-0.01
0.000652	-0.0192	-0.004
0.000656	-0.0192	-0.004
0.00066	-0.0208	0.006
0.000664	-0.02	0.006
0.000668	-0.0184	0.012
0.000672	-0.0192	0.012
0.000676	-0.0184	0.02
0.00068	-0.0184	0.02
0.000684	-0.0184	0.026
0.000688	-0.0184	0.026
0.000692	-0.0168	0.034
0.000696	-0.0176	0.034
0.0007	-0.0152	0.042
0.000704	-0.0168	0.042
0.000708	-0.0152	0.048
0.000712	-0.0152	0.05
0.000716	-0.0136	0.056
0.00072	-0.0144	0.054
0.000724	-0.0128	0.062
0.000728	-0.0128	0.062
0.000732	-0.012	0.0659
0.000736	-0.0128	0.0659
0.00074	-0.0112	0.072
0.000744	-0.0112	0.072
0.000748	-0.0096	0.078
0.000752	-0.0104	0.078
0.000756	-0.0088	0.0819
0.00076	-0.0088	0.0819
0.000764	-0.0048	0.086
0.000768	-0.0072	0.084
0.000772	-0.0056	0.09
0.000776	-0.0064	0.0879
0.00078	-0.004	0.092
0.000784	-0.0048	0.092
0.000788	-0.0032	0.094
0.000792	-0.0024	0.094
0.000796	-0.0016	0.096
0.0008	-0.0024	0.096
0.000804	0.0016	0.1
0.000808	0.0016	0.096
0.000812	0	0.1
0.000816	0.0016	0.098
0.00082	0.0032	0.1
0.000824	0.0032	0.098
0.000828	0.0048	0.1
0.000832	0.0048	0.098
0.000836	0.0072	0.1
0.00084	0.004	0.098
0.000844	0.008	0.096
0.000848	0.008	0.096
0.000852	0.0088	0.094
0.000856	0.008	0.094
0.00086	0.0096	0.092
0.000864	0.0088	0.092
0.000868	0.0112	0.0879
0.000872	0.0112	0.09
0.000876	0.0128	0.086
0.00088	0.012	0.086
0.000884	0.0128	0.0819
0.000888	0.012	0.0799
0.000892	0.0144	0.0759
0.000896	0.0144	0.0759
0.0009	0.0152	0.07
0.000904	0.0144	0.07
0.000908	0.016	0.0659
0.000912	0.0152	0.0659
0.000916	0.0176	0.062
0.00092	0.0168	0.06
0.000924	0.0152	0.056
0.000928	0.016	0.054
0.000932	0.0176	0.048
0.000936	0.0176	0.046
0.00094	0.0168	0.04
0.000944	0.0168	0.04
0.000948	0.0184	0.034
0.000952	0.0176	0.034
0.000956	0.0192	0.026
0.00096	0.0184	0.026
0.000964	0.0176	0.018
0.000968	0.0184	0.018
0.000972	0.0176	0.014
0.000976	0.0176	0.012
0.00098	0.0184	0.006
0.000984	0.0192	0.004
0.000988	0.016	-0.004
0.000992	0.0176	-0.004
0.000996	0.0168	-0.012
0.001	0.0176	-0.012
0.001	0.0152	-0.02
0.00101	0.016	-0.02
0.00101	0.0176	-0.028
0.00102	0.0168	-0.028
0.00102	0.0152	-0.034
0.00102	0.0168	-0.034
0.00103	0.0144	-0.042
0.00103	0.0144	-0.042
0.00104	0.0128	-0.048
0.00104	0.0144	-0.048
0.00104	0.0128	-0.054
0.00105	0.0112	-0.054
0.00105	0.0128	-0.06
0.00106	0.012	-0.06
0.00106	0.0096	-0.0659
0.00106	0.0096	-0.068
0.00107	0.0112	-0.072
0.00107	0.0096	-0.072
0.00108	0.008	-0.078
0.00108	0.008	-0.078
0.00108	0.0072	-0.0819
0.00109	0.0056	-0.0819
0.00109	0.0072	-0.0879
0.0011	0.0064	-0.086
0.0011	0.004	-0.09
0.0011	0.0048	-0.09
0.00111	0.0016	-0.092
0.00111	0.0024	-0.092
0.00112	0.0016	-0.098
0.00112	0.0016	-0.096
0.00112	-0.0008	-0.1
0.00113	-0.0016	-0.1
0.00113	-0.0008	-0.098
0.00114	-0.0016	-0.102
0.00114	-0.0032	-0.1
0.00114	-0.0016	-0.094
0.00115	-0.0056	-0.102
0.00115	-0.0048	-0.1
0.00116	-0.0072	-0.102
0.00116	-0.0064	-0.102
0.00116	-0.008	-0.1
0.00117	-0.0072	-0.1
0.00117	-0.0104	-0.1
0.00118	-0.008	-0.1
0.00118	-0.0104	-0.098
0.00118	-0.0088	-0.098
0.00119	-0.012	-0.096
0.00119	-0.0112	-0.096
0.0012	-0.0128	-0.092
